symbol,date,abertura,alta,baixa,fechamento,volume,adjclose,dividendo
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 1))",36.09000015258789,36.7400016784668,35.77000045776367,36.68000030517578,7699800,36.68000030517578,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 2))",36.7599983215332,37.08000183105469,36.150001525878906,36.66999816894531,8178700,36.66999816894531,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 5))",37.20000076293945,37.29999923706055,36.0,36.97999954223633,5046900,36.97999954223633,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 6))",36.959999084472656,37.599998474121094,36.619998931884766,37.54999923706055,9095700,37.54999923706055,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 7))",37.54999923706055,38.470001220703125,37.36000061035156,38.380001068115234,9861200,38.380001068115234,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 8))",38.2400016784668,38.599998474121094,37.2400016784668,37.33000183105469,11774600,37.33000183105469,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 9))",37.31999969482422,37.689998626708984,37.15999984741211,37.56999969482422,8294200,37.56999969482422,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 14))",37.119998931884766,37.38999938964844,36.84000015258789,37.02000045776367,4706500,37.02000045776367,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 15))",37.08000183105469,37.20000076293945,36.310001373291016,36.720001220703125,8124700,36.720001220703125,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 16))",36.72999954223633,36.83000183105469,36.09000015258789,36.41999816894531,4919400,36.41999816894531,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 19))",36.11000061035156,36.959999084472656,36.0099983215332,36.88999938964844,3649700,36.88999938964844,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 20))",36.58000183105469,37.599998474121094,36.58000183105469,37.310001373291016,6251700,37.310001373291016,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 21))",37.310001373291016,38.029998779296875,36.90999984741211,38.029998779296875,14870700,38.029998779296875,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 22))",38.060001373291016,38.11000061035156,37.66999816894531,37.81999969482422,3524700,37.81999969482422,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 23))",38.0,38.0,36.59000015258789,36.95000076293945,6276600,36.95000076293945,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 26))",36.900001525878906,37.29999923706055,36.689998626708984,36.95000076293945,3837500,36.95000076293945,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 27))",37.220001220703125,37.220001220703125,36.25,36.560001373291016,9752700,36.560001373291016,0.0
